"year","ccaa","codigo","situation","count","porcentaje"
2013,"Asturias (Principado de)","3","asalariados",290729,0.79
2013,"Asturias (Principado de)","3","c_propia",78713,0.21
2013,"Asturias (Principado de)","3","inac_desanim",10203,0.01
2013,"Asturias (Principado de)","3","inactivos",441716,0.48
2013,"Asturias (Principado de)","3","ocupados",369442,0.4
2013,"Asturias (Principado de)","3","para_b_1a2a",27862,0.24
2013,"Asturias (Principado de)","3","para_b_2a4a",29354,0.25
2013,"Asturias (Principado de)","3","para_b_4mas_a",15291,0.13
2013,"Asturias (Principado de)","3","para_b_6ma1a",17339,0.15
2013,"Asturias (Principado de)","3","para_b_menos6m",22333,0.19
2013,"Asturias (Principado de)","3","parados",117526,0.13
2013,"Asturias (Principado de)","3","total",928683,1
2013,"Balears (Illes)","4","activos",612032,0.66
2013,"Balears (Illes)","4","asal_comp",326630,0.85
2013,"Balears (Illes)","4","asal_indef",286441,0.75
2013,"Balears (Illes)","4","asal_parc",18292,0.05
2013,"Balears (Illes)","4","asal_parc_inv",37326,0.1
2013,"Balears (Illes)","4","asal_temp",95807,0.25
2013,"Balears (Illes)","4","asalariados",382248,0.8
2013,"Balears (Illes)","4","c_propia",93569,0.2
2013,"Balears (Illes)","4","inac_desanim",6453,0.01
2013,"Balears (Illes)","4","inactivos",312129,0.34
2013,"Balears (Illes)","4","ocupados",475814,0.51
2013,"Balears (Illes)","4","para_b_1a2a",31012,0.23
2013,"Balears (Illes)","4","para_b_2a4a",28362,0.21
2013,"Balears (Illes)","4","para_b_4mas_a",12818,0.09
2013,"Balears (Illes)","4","para_b_6ma1a",20767,0.15
2013,"Balears (Illes)","4","para_b_menos6m",41940,0.31
2013,"Balears (Illes)","4","parados",136214,0.15
2013,"Balears (Illes)","4","total",924163,1
2013,"Canarias","5","activos",1101076,0.62
2013,"Canarias","5","asal_comp",513364,0.83
2013,"Canarias","5","asal_indef",441073,0.71
2013,"Canarias","5","asal_parc",23890,0.04
2013,"Canarias","5","asal_parc_inv",83330,0.13
2013,"Canarias","5","asal_temp",179511,0.29
2013,"Canarias","5","asalariados",620585,0.85
2013,"Canarias","5","c_propia",109087,0.15
2013,"Canarias","5","inac_desanim",25328,0.01
2013,"Canarias","5","inactivos",667890,0.38
2013,"Canarias","5","ocupados",729673,0.41
2013,"Canarias","5","para_b_1a2a",87678,0.24
2013,"Canarias","5","para_b_2a4a",86546,0.23
2013,"Canarias","5","para_b_4mas_a",60085,0.16
2013,"Canarias","5","para_b_6ma1a",52734,0.14
2013,"Canarias","5","para_b_menos6m",70208,0.19
2013,"Canarias","5","parados",371404,0.21
2013,"Canarias","5","total",1768965,1
2013,"Cantabria","6","activos",279634,0.56
2013,"Cantabria","6","asal_comp",153484,0.84
2013,"Cantabria","6","asal_indef",144914,0.8
2013,"Cantabria","6","asal_parc",9394,0.05
2013,"Cantabria","6","asal_parc_inv",19139,0.11
2013,"Cantabria","6","asal_temp",37105,0.2
2013,"Cantabria","6","asalariados",182016,0.82
2013,"Cantabria","6","c_propia",40450,0.18
2013,"Cantabria","6","inac_desanim",5436,0.01
2013,"Cantabria","6","inactivos",218440,0.44
2013,"Cantabria","6","ocupados",222468,0.45
2013,"Cantabria","6","para_b_1a2a",14457,0.25
2013,"Cantabria","6","para_b_2a4a",14270,0.25
2013,"Cantabria","6","para_b_4mas_a",7157,0.13
2013,"Cantabria","6","para_b_6ma1a",8881,0.16
2013,"Cantabria","6","para_b_menos6m",13953,0.24
2013,"Cantabria","6","parados",57167,0.11
2013,"Cantabria","6","total",498080,1
2013,"Castilla y León","7","activos",1171072,0.55
2013,"Castilla y León","7","asal_comp",583604,0.82
2013,"Castilla y León","7","asal_indef",561655,0.79
2013,"Castilla y León","7","asal_parc",47445,0.07
2013,"Castilla y León","7","asal_parc_inv",77976,0.11
2013,"Castilla y León","7","asal_temp",147370,0.21
2013,"Castilla y León","7","asalariados",709023,0.77
2013,"Castilla y León","7","c_propia",207350,0.23
2013,"Castilla y León","7","inac_desanim",29938,0.01
2013,"Castilla y León","7","inactivos",958736,0.45
2013,"Castilla y León","7","ocupados",916374,0.43
2013,"Castilla y León","7","para_b_1a2a",61742,0.24
2013,"Castilla y León","7","para_b_2a4a",59998,0.24
2013,"Castilla y León","7","para_b_4mas_a",27824,0.11
2013,"Castilla y León","7","para_b_6ma1a",39962,0.16
2013,"Castilla y León","7","para_b_menos6m",53093,0.21
2013,"Castilla y León","7","parados",254695,0.12
2013,"Castilla y León","7","total",2129807,1
2013,"Castilla-La Mancha","8","activos",1017117,0.6
2013,"Castilla-La Mancha","8","asal_comp",474955,0.84
2013,"Castilla-La Mancha","8","asal_indef",432905,0.77
2013,"Castilla-La Mancha","8","asal_parc",30025,0.05
2013,"Castilla-La Mancha","8","asal_parc_inv",58634,0.1
2013,"Castilla-La Mancha","8","asal_temp",130714,0.23
2013,"Castilla-La Mancha","8","asalariados",563618,0.79
2013,"Castilla-La Mancha","8","c_propia",148702,0.21
2013,"Castilla-La Mancha","8","inac_desanim",21406,0.01
2013,"Castilla-La Mancha","8","inactivos",691527,0.4
2013,"Castilla-La Mancha","8","ocupados",712320,0.42
2013,"Castilla-La Mancha","8","para_b_1a2a",79583,0.26
2013,"Castilla-La Mancha","8","para_b_2a4a",79792,0.26
2013,"Castilla-La Mancha","8","para_b_4mas_a",37107,0.12
2013,"Castilla-La Mancha","8","para_b_6ma1a",43823,0.14
2013,"Castilla-La Mancha","8","para_b_menos6m",55301,0.18
2013,"Castilla-La Mancha","8","parados",304799,0.18
2013,"Castilla-La Mancha","8","total",1708643,1
2013,"Cataluña","9","activos",3862827,0.63
2013,"Cataluña","9","asal_comp",2068691,0.84
2013,"Cataluña","9","asal_indef",2011036,0.81
2013,"Cataluña","9","asal_parc",175121,0.07
2013,"Cataluña","9","asal_parc_inv",227271,0.09
2013,"Cataluña","9","asal_temp",460044,0.19
2013,"Cataluña","9","asalariados",2471081,0.83
2013,"Cataluña","9","c_propia",498501,0.17
2013,"Cataluña","9","inac_desanim",42380,0.01
2013,"Cataluña","9","inactivos",2254225,0.37
2013,"Cataluña","9","ocupados",2969582,0.49
2013,"Cataluña","9","para_b_1a2a",223478,0.25
2013,"Cataluña","9","para_b_2a4a",209834,0.23
2013,"Cataluña","9","para_b_4mas_a",88420,0.1
2013,"Cataluña","9","para_b_6ma1a",140611,0.16
2013,"Cataluña","9","para_b_menos6m",187257,0.21
2013,"Cataluña","9","parados",893247,0.15
2013,"Cataluña","9","total",6117054,1
2013,"Ceuta","18","activos",39213,0.6
2013,"Ceuta","18","asal_comp",20001,0.88
2013,"Ceuta","18","asal_indef",19449,0.86
2013,"Ceuta","18","asal_parc",738,0.03
2013,"Ceuta","18","asal_parc_inv",1963,0.09
2013,"Ceuta","18","asal_temp",3250,0.14
2013,"Ceuta","18","asalariados",22701,0.89
2013,"Ceuta","18","c_propia",2851,0.11
2013,"Ceuta","18","inac_desanim",482,0.01
2013,"Ceuta","18","inactivos",25786,0.4
2013,"Ceuta","18","ocupados",25553,0.39
2013,"Ceuta","18","para_b_1a2a",3613,0.26
2013,"Ceuta","18","para_b_2a4a",3736,0.27
2013,"Ceuta","18","para_b_4mas_a",2848,0.21
2013,"Ceuta","18","para_b_6ma1a",1958,0.14
2013,"Ceuta","18","para_b_menos6m",1788,0.13
2013,"Ceuta","18","parados",13661,0.21
2013,"Ceuta","18","total",65000,1
2013,"Comunidad Valenciana","10","activos",2461688,0.6
2013,"Comunidad Valenciana","10","asal_comp",1141089,0.8
2013,"Comunidad Valenciana","10","asal_indef",1045327,0.73
2013,"Comunidad Valenciana","10","asal_parc",89300,0.06
2013,"Comunidad Valenciana","10","asal_parc_inv",197349,0.14
2013,"Comunidad Valenciana","10","asal_temp",382415,0.27
2013,"Comunidad Valenciana","10","asalariados",1427741,0.81
2013,"Comunidad Valenciana","10","c_propia",343463,0.19
2013,"Comunidad Valenciana","10","inac_desanim",60349,0.01
2013,"Comunidad Valenciana","10","inactivos",1665043,0.4
2013,"Comunidad Valenciana","10","ocupados",1771201,0.43
2013,"Comunidad Valenciana","10","para_b_1a2a",159280,0.23
2013,"Comunidad Valenciana","10","para_b_2a4a",172162,0.25
2013,"Comunidad Valenciana","10","para_b_4mas_a",91048,0.13
2013,"Comunidad Valenciana","10","para_b_6ma1a",98664,0.14
2013,"Comunidad Valenciana","10","para_b_menos6m",133160,0.19
2013,"Comunidad Valenciana","10","parados",690484,0.17
2013,"Comunidad Valenciana","10","total",4126733,1
2013,"Extremadura","11","activos",513702,0.56
2013,"Extremadura","11","asal_comp",218865,0.81
2013,"Extremadura","11","asal_indef",181804,0.67
2013,"Extremadura","11","asal_parc",13959,0.05
2013,"Extremadura","11","asal_parc_inv",37696,0.14
2013,"Extremadura","11","asal_temp",88720,0.33
2013,"Extremadura","11","asalariados",270522,0.8
2013,"Extremadura","11","c_propia",69167,0.2
2013,"Extremadura","11","inac_desanim",23089,0.03
2013,"Extremadura","11","inactivos",403791,0.44
2013,"Extremadura","11","ocupados",339688,0.37
2013,"Extremadura","11","para_b_1a2a",39718,0.23
2013,"Extremadura","11","para_b_2a4a",36603,0.21
2013,"Extremadura","11","para_b_4mas_a",23195,0.13
2013,"Extremadura","11","para_b_6ma1a",27486,0.16
2013,"Extremadura","11","para_b_menos6m",38284,0.22
2013,"Extremadura","11","parados",174012,0.19
2013,"Extremadura","11","total",917495,1
2013,"Galicia","12","activos",1290929,0.54
2013,"Galicia","12","asal_comp",652112,0.84
2013,"Galicia","12","asal_indef",598586,0.77
2013,"Galicia","12","asal_parc",37800,0.05
2013,"Galicia","12","asal_parc_inv",85397,0.11
2013,"Galicia","12","asal_temp",176726,0.23
2013,"Galicia","12","asalariados",775309,0.77
2013,"Galicia","12","c_propia",231054,0.23
2013,"Galicia","12","inac_desanim",30920,0.01
2013,"Galicia","12","inactivos",1091359,0.46
2013,"Galicia","12","ocupados",1006365,0.42
2013,"Galicia","12","para_b_1a2a",65177,0.23
2013,"Galicia","12","para_b_2a4a",61800,0.22
2013,"Galicia","12","para_b_4mas_a",40101,0.14
2013,"Galicia","12","para_b_6ma1a",44945,0.16
2013,"Galicia","12","para_b_menos6m",59319,0.21
2013,"Galicia","12","parados",284562,0.12
2013,"Galicia","12","total",2382287,1
2013,"Madrid (Comunidad de)","13","activos",3387596,0.64
2013,"Madrid (Comunidad de)","13","asal_comp",2025726,0.86
2013,"Madrid (Comunidad de)","13","asal_indef",1976478,0.84
2013,"Madrid (Comunidad de)","13","asal_parc",132371,0.06
2013,"Madrid (Comunidad de)","13","asal_parc_inv",206446,0.09
2013,"Madrid (Comunidad de)","13","asal_temp",388064,0.16
2013,"Madrid (Comunidad de)","13","asalariados",2364544,0.87
2013,"Madrid (Comunidad de)","13","c_propia",353540,0.13
2013,"Madrid (Comunidad de)","13","inac_desanim",48459,0.01
2013,"Madrid (Comunidad de)","13","inactivos",1867414,0.36
2013,"Madrid (Comunidad de)","13","ocupados",2718082,0.52
2013,"Madrid (Comunidad de)","13","para_b_1a2a",159245,0.24
2013,"Madrid (Comunidad de)","13","para_b_2a4a",157056,0.23
2013,"Madrid (Comunidad de)","13","para_b_4mas_a",77835,0.12
2013,"Madrid (Comunidad de)","13","para_b_6ma1a",109687,0.16
2013,"Madrid (Comunidad de)","13","para_b_menos6m",141747,0.21
2013,"Madrid (Comunidad de)","13","parados",669516,0.13
2013,"Madrid (Comunidad de)","13","total",5255005,1
2013,"Melilla","19","activos",36480,0.59
2013,"Melilla","19","asal_comp",17422,0.82
2013,"Melilla","19","asal_indef",15550,0.73
2013,"Melilla","19","asal_parc",1250,0.06
2013,"Melilla","19","asal_parc_inv",2537,0.12
2013,"Melilla","19","asal_temp",5658,0.27
2013,"Melilla","19","asalariados",21208,0.86
2013,"Melilla","19","c_propia",3411,0.14
2013,"Melilla","19","inac_desanim",844,0.01
2013,"Melilla","19","inactivos",25198,0.41
2013,"Melilla","19","ocupados",24618,0.4
2013,"Melilla","19","para_b_1a2a",3155,0.27
2013,"Melilla","19","para_b_2a4a",2638,0.22
2013,"Melilla","19","para_b_4mas_a",2273,0.19
2013,"Melilla","19","para_b_6ma1a",2622,0.22
2013,"Melilla","19","para_b_menos6m",1879,0.16
2013,"Melilla","19","parados",11863,0.19
2013,"Melilla","19","total",61678,1
2013,"Murcia (Región de)","14","activos",724955,0.61
2013,"Murcia (Región de)","14","asal_comp",348080,0.82
2013,"Murcia (Región de)","14","asal_indef",291363,0.69
2013,"Murcia (Región de)","14","asal_parc",26667,0.06
2013,"Murcia (Región de)","14","asal_parc_inv",49457,0.12
2013,"Murcia (Región de)","14","asal_temp",132843,0.31
2013,"Murcia (Región de)","14","asalariados",424203,0.82
2013,"Murcia (Región de)","14","c_propia",90687,0.18
2013,"Murcia (Región de)","14","inac_desanim",12407,0.01
2013,"Murcia (Región de)","14","inactivos",455786,0.39
2013,"Murcia (Región de)","14","ocupados",514891,0.44
2013,"Murcia (Región de)","14","para_b_1a2a",41680,0.2
2013,"Murcia (Región de)","14","para_b_2a4a",49393,0.24
2013,"Murcia (Región de)","14","para_b_4mas_a",29691,0.14
2013,"Murcia (Región de)","14","para_b_6ma1a",28175,0.13
2013,"Murcia (Región de)","14","para_b_menos6m",49256,0.23
2013,"Murcia (Región de)","14","parados",210063,0.18
2013,"Murcia (Región de)","14","total",1180740,1
2013,"Nacional","0","activos",23190140,0.6
2013,"Nacional","0","asal_comp",11677197,0.83
2013,"Nacional","0","asal_indef",10813614,0.77
2013,"Nacional","0","asal_parc",831719,0.06
2013,"Nacional","0","asal_parc_inv",1560196,0.11
2013,"Nacional","0","asal_temp",3255497,0.23
2013,"Nacional","0","asalariados",14069111,0.82
2013,"Nacional","0","c_propia",3069896,0.18
2013,"Nacional","0","inac_desanim",488538,0.01
2013,"Nacional","0","inactivos",15448465,0.4
2013,"Nacional","0","ocupados",17139008,0.44
2013,"Nacional","0","para_b_1a2a",1388156,0.23
2013,"Nacional","0","para_b_2a4a",1401334,0.23
2013,"Nacional","0","para_b_4mas_a",815899,0.13
2013,"Nacional","0","para_b_6ma1a",908011,0.15
2013,"Nacional","0","para_b_menos6m",1261920,0.21
2013,"Nacional","0","parados",6051134,0.16
2013,"Nacional","0","total",38638607,1
2013,"Navarra (Comunidad Foral de)","15","activos",314512,0.6
2013,"Navarra (Comunidad Foral de)","15","asal_comp",176517,0.83
2013,"Navarra (Comunidad Foral de)","15","asal_indef",169261,0.8
2013,"Navarra (Comunidad Foral de)","15","asal_parc",15061,0.07
2013,"Navarra (Comunidad Foral de)","15","asal_parc_inv",20412,0.1
2013,"Navarra (Comunidad Foral de)","15","asal_temp",42731,0.2
2013,"Navarra (Comunidad Foral de)","15","asalariados",211994,0.82
2013,"Navarra (Comunidad Foral de)","15","c_propia",46112,0.18
2013,"Navarra (Comunidad Foral de)","15","inac_desanim",5820,0.01
2013,"Navarra (Comunidad Foral de)","15","inactivos",208148,0.4
2013,"Navarra (Comunidad Foral de)","15","ocupados",258107,0.49
2013,"Navarra (Comunidad Foral de)","15","para_b_1a2a",17446,0.31
2013,"Navarra (Comunidad Foral de)","15","para_b_2a4a",14292,0.25
2013,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",5592,0.1
2013,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",12308,0.22
2013,"Navarra (Comunidad Foral de)","15","para_b_menos6m",18823,0.33
2013,"Navarra (Comunidad Foral de)","15","parados",56406,0.11
2013,"Navarra (Comunidad Foral de)","15","total",522656,1
2013,"País Vasco","16","activos",1047163,0.57
2013,"País Vasco","16","asal_comp",595073,0.82
2013,"País Vasco","16","asal_indef",573346,0.79
2013,"País Vasco","16","asal_parc",57692,0.08
2013,"País Vasco","16","asal_parc_inv",71353,0.1
2013,"País Vasco","16","asal_temp",150771,0.21
2013,"País Vasco","16","asalariados",724124,0.83
2013,"País Vasco","16","c_propia",149461,0.17
2013,"País Vasco","16","inac_desanim",16828,0.01
2013,"País Vasco","16","inactivos",775640,0.43
2013,"País Vasco","16","ocupados",873587,0.48
2013,"País Vasco","16","para_b_1a2a",41541,0.24
2013,"País Vasco","16","para_b_2a4a",35369,0.2
2013,"País Vasco","16","para_b_4mas_a",23910,0.14
2013,"País Vasco","16","para_b_6ma1a",27243,0.16
2013,"País Vasco","16","para_b_menos6m",38175,0.22
2013,"País Vasco","16","parados",173580,0.1
2013,"País Vasco","16","total",1822804,1
2013,"Rioja (La)","17","activos",155711,0.59
2013,"Rioja (La)","17","asal_comp",81316,0.82
2013,"Rioja (La)","17","asal_indef",78566,0.79
2013,"Rioja (La)","17","asal_parc",7997,0.08
2013,"Rioja (La)","17","asal_parc_inv",9518,0.1
2013,"Rioja (La)","17","asal_temp",20263,0.21
2013,"Rioja (La)","17","asalariados",98829,0.79
2013,"Rioja (La)","17","c_propia",25683,0.21
2013,"Rioja (La)","17","inac_desanim",3149,0.01
2013,"Rioja (La)","17","inactivos",106854,0.41
2013,"Rioja (La)","17","ocupados",124514,0.47
2013,"Rioja (La)","17","para_b_1a2a",8131,0.26
2013,"Rioja (La)","17","para_b_2a4a",6866,0.22
2013,"Rioja (La)","17","para_b_4mas_a",3446,0.11
2013,"Rioja (La)","17","para_b_6ma1a",6349,0.2
2013,"Rioja (La)","17","para_b_menos6m",8559,0.27
2013,"Rioja (La)","17","parados",31196,0.12
2013,"Rioja (La)","17","total",262562,1
2014,"Andalucía","1","activos",4038669,0.59
2014,"Andalucía","1","asal_comp",1713661,0.8
2014,"Andalucía","1","asal_indef",1403574,0.66
2014,"Andalucía","1","asal_parc",108239,0.05
2014,"Andalucía","1","asal_parc_inv",314835,0.15
2014,"Andalucía","1","asal_temp",733164,0.34
2014,"Andalucía","1","asalariados",2136733,0.81
2014,"Andalucía","1","c_propia",497307,0.19
2014,"Andalucía","1","inac_desanim",128433,0.02
2014,"Andalucía","1","inactivos",2826195,0.41
2014,"Andalucía","1","ocupados",2634045,0.38
2014,"Andalucía","1","para_b_1a2a",250510,0.18
2014,"Andalucía","1","para_b_2a4a",316457,0.23
2014,"Andalucía","1","para_b_4mas_a",319536,0.23
2014,"Andalucía","1","para_b_6ma1a",166476,0.12
2014,"Andalucía","1","para_b_menos6m",289861,0.21
2014,"Andalucía","1","parados",1404627,0.2
2014,"Andalucía","1","total",6864867,1
2014,"Aragón","2","activos",650637,0.59
2014,"Aragón","2","asal_comp",351946,0.83
2014,"Aragón","2","asal_indef",321146,0.76
2014,"Aragón","2","asal_parc",29748,0.07
2014,"Aragón","2","asal_parc_inv",40425,0.1
2014,"Aragón","2","asal_temp",100972,0.24
2014,"Aragón","2","asalariados",422119,0.81
2014,"Aragón","2","c_propia",97255,0.19
2014,"Aragón","2","inac_desanim",8724,0.01
2014,"Aragón","2","inactivos",453660,0.41
2014,"Aragón","2","ocupados",519373,0.47
2014,"Aragón","2","para_b_1a2a",32056,0.24
2014,"Aragón","2","para_b_2a4a",30563,0.23
2014,"Aragón","2","para_b_4mas_a",19292,0.15
2014,"Aragón","2","para_b_6ma1a",17485,0.13
2014,"Aragón","2","para_b_menos6m",31909,0.24
2014,"Aragón","2","parados",131265,0.12
2014,"Aragón","2","total",1104298,1
2014,"Asturias (Principado de)","3","activos",477136,0.52
2014,"Asturias (Principado de)","3","asal_comp",257840,0.85
2014,"Asturias (Principado de)","3","asal_indef",224990,0.75
2014,"Asturias (Principado de)","3","asal_parc",14174,0.05
2014,"Asturias (Principado de)","3","asal_parc_inv",29866,0.1
2014,"Asturias (Principado de)","3","asal_temp",76888,0.25
2014,"Asturias (Principado de)","3","asalariados",301882,0.8
2014,"Asturias (Principado de)","3","c_propia",74430,0.2
2014,"Asturias (Principado de)","3","inac_desanim",10113,0.01
2014,"Asturias (Principado de)","3","inactivos",443296,0.48
2014,"Asturias (Principado de)","3","ocupados",376313,0.41
2014,"Asturias (Principado de)","3","para_b_1a2a",21394,0.21
2014,"Asturias (Principado de)","3","para_b_2a4a",26349,0.26
2014,"Asturias (Principado de)","3","para_b_4mas_a",16812,0.17
2014,"Asturias (Principado de)","3","para_b_6ma1a",12754,0.13
2014,"Asturias (Principado de)","3","para_b_menos6m",18421,0.18
2014,"Asturias (Principado de)","3","parados",100823,0.11
2014,"Asturias (Principado de)","3","total",920429,1
2014,"Balears (Illes)","4","activos",603607,0.65
2014,"Balears (Illes)","4","asal_comp",328950,0.85
2014,"Balears (Illes)","4","asal_indef",287051,0.74
2014,"Balears (Illes)","4","asal_parc",19999,0.05
2014,"Balears (Illes)","4","asal_parc_inv",38489,0.1
2014,"Balears (Illes)","4","asal_temp",100380,0.26
2014,"Balears (Illes)","4","asalariados",387430,0.8
2014,"Balears (Illes)","4","c_propia",95448,0.2
2014,"Balears (Illes)","4","inac_desanim",6548,0.01
2014,"Balears (Illes)","4","inactivos",326538,0.35
2014,"Balears (Illes)","4","ocupados",482880,0.52
2014,"Balears (Illes)","4","para_b_1a2a",19398,0.16
2014,"Balears (Illes)","4","para_b_2a4a",26417,0.22
2014,"Balears (Illes)","4","para_b_4mas_a",12591,0.1
2014,"Balears (Illes)","4","para_b_6ma1a",17490,0.14
2014,"Balears (Illes)","4","para_b_menos6m",33491,0.28
2014,"Balears (Illes)","4","parados",120729,0.13
2014,"Balears (Illes)","4","total",930146,1
2014,"Canarias","5","activos",1093124,0.61
2014,"Canarias","5","asal_comp",517338,0.82
2014,"Canarias","5","asal_indef",435988,0.69
2014,"Canarias","5","asal_parc",25381,0.04
2014,"Canarias","5","asal_parc_inv",87187,0.14
2014,"Canarias","5","asal_temp",193924,0.31
2014,"Canarias","5","asalariados",629911,0.85
2014,"Canarias","5","c_propia",108891,0.15
2014,"Canarias","5","inac_desanim",22832,0.01
2014,"Canarias","5","inactivos",689637,0.39
2014,"Canarias","5","ocupados",738803,0.41
2014,"Canarias","5","para_b_1a2a",70855,0.2
2014,"Canarias","5","para_b_2a4a",91075,0.26
2014,"Canarias","5","para_b_4mas_a",80640,0.23
2014,"Canarias","5","para_b_6ma1a",43832,0.12
2014,"Canarias","5","para_b_menos6m",57035,0.16
2014,"Canarias","5","parados",354322,0.2
2014,"Canarias","5","total",1782762,1
2014,"Cantabria","6","activos",280006,0.56
2014,"Cantabria","6","asal_comp",155927,0.85
2014,"Cantabria","6","asal_indef",144114,0.78
2014,"Cantabria","6","asal_parc",9026,0.05
2014,"Cantabria","6","asal_parc_inv",19500,0.11
2014,"Cantabria","6","asal_temp",40337,0.22
2014,"Cantabria","6","asalariados",184451,0.82
2014,"Cantabria","6","c_propia",41190,0.18
2014,"Cantabria","6","inac_desanim",4536,0.01
2014,"Cantabria","6","inactivos",215674,0.44
2014,"Cantabria","6","ocupados",225642,0.46
2014,"Cantabria","6","para_b_1a2a",10425,0.19
2014,"Cantabria","6","para_b_2a4a",15101,0.28
2014,"Cantabria","6","para_b_4mas_a",11120,0.2
2014,"Cantabria","6","para_b_6ma1a",7431,0.14
2014,"Cantabria","6","para_b_menos6m",9871,0.18
2014,"Cantabria","6","parados",54362,0.11
2014,"Cantabria","6","total",495678,1
2014,"Castilla y León","7","activos",1161032,0.55
2014,"Castilla y León","7","asal_comp",590935,0.82
2014,"Castilla y León","7","asal_indef",561129,0.78
2014,"Castilla y León","7","asal_parc",44016,0.06
2014,"Castilla y León","7","asal_parc_inv",81881,0.11
2014,"Castilla y León","7","asal_temp",155708,0.22
2014,"Castilla y León","7","asalariados",716834,0.78
2014,"Castilla y León","7","c_propia",203099,0.22
2014,"Castilla y León","7","inac_desanim",27522,0.01
2014,"Castilla y León","7","inactivos",949420,0.45
2014,"Castilla y León","7","ocupados",919932,0.44
2014,"Castilla y León","7","para_b_1a2a",49881,0.21
2014,"Castilla y León","7","para_b_2a4a",64988,0.27
2014,"Castilla y León","7","para_b_4mas_a",39688,0.16
2014,"Castilla y León","7","para_b_6ma1a",33030,0.14
2014,"Castilla y León","7","para_b_menos6m",43492,0.18
2014,"Castilla y León","7","parados",241100,0.11
2014,"Castilla y León","7","total",2110454,1
2014,"Castilla-La Mancha","8","activos",1002987,0.59
2014,"Castilla-La Mancha","8","asal_comp",487333,0.85
2014,"Castilla-La Mancha","8","asal_indef",433297,0.76
2014,"Castilla-La Mancha","8","asal_parc",30260,0.05
2014,"Castilla-La Mancha","8","asal_parc_inv",55414,0.1
2014,"Castilla-La Mancha","8","asal_temp",139705,0.24
2014,"Castilla-La Mancha","8","asalariados",573007,0.8
2014,"Castilla-La Mancha","8","c_propia",139126,0.2
2014,"Castilla-La Mancha","8","inac_desanim",22455,0.01
2014,"Castilla-La Mancha","8","inactivos",692756,0.41
2014,"Castilla-La Mancha","8","ocupados",712130,0.42
2014,"Castilla-La Mancha","8","para_b_1a2a",63693,0.22
2014,"Castilla-La Mancha","8","para_b_2a4a",74131,0.25
2014,"Castilla-La Mancha","8","para_b_4mas_a",53351,0.18
2014,"Castilla-La Mancha","8","para_b_6ma1a",36755,0.13
2014,"Castilla-La Mancha","8","para_b_menos6m",52894,0.18
2014,"Castilla-La Mancha","8","parados",290854,0.17
2014,"Castilla-La Mancha","8","total",1695744,1
2014,"Cataluña","9","activos",3804172,0.63
2014,"Cataluña","9","asal_comp",2103012,0.84
2014,"Cataluña","9","asal_indef",2051105,0.82
2014,"Cataluña","9","asal_parc",177035,0.07
2014,"Cataluña","9","asal_parc_inv",231077,0.09
2014,"Cataluña","9","asal_temp",460021,0.18
2014,"Cataluña","9","asalariados",2511123,0.83
2014,"Cataluña","9","c_propia",519746,0.17
2014,"Cataluña","9","inac_desanim",35390,0.01
2014,"Cataluña","9","inactivos",2271087,0.37
2014,"Cataluña","9","ocupados",3030876,0.5
2014,"Cataluña","9","para_b_1a2a",162717,0.21
2014,"Cataluña","9","para_b_2a4a",186228,0.24
2014,"Cataluña","9","para_b_4mas_a",129207,0.17
2014,"Cataluña","9","para_b_6ma1a",100710,0.13
2014,"Cataluña","9","para_b_menos6m",158502,0.2
2014,"Cataluña","9","parados",773301,0.13
2014,"Cataluña","9","total",6075262,1
2014,"Ceuta","18","activos",38067,0.59
2014,"Ceuta","18","asal_comp",20584,0.91
2014,"Ceuta","18","asal_indef",19649,0.86
2014,"Ceuta","18","asal_parc",574,0.03
2014,"Ceuta","18","asal_parc_inv",1556,0.07
2014,"Ceuta","18","asal_temp",3068,0.14
2014,"Ceuta","18","asalariados",22716,0.88
2014,"Ceuta","18","c_propia",3228,0.12
2014,"Ceuta","18","inac_desanim",991,0.02
2014,"Ceuta","18","inactivos",26548,0.41
2014,"Ceuta","18","ocupados",25943,0.4
2014,"Ceuta","18","para_b_1a2a",2055,0.17
2014,"Ceuta","18","para_b_2a4a",3094,0.26
2014,"Ceuta","18","para_b_4mas_a",4524,0.37
2014,"Ceuta","18","para_b_6ma1a",1027,0.08
2014,"Ceuta","18","para_b_menos6m",1341,0.11
2014,"Ceuta","18","parados",12126,0.19
2014,"Ceuta","18","total",64617,1
2014,"Comunidad Valenciana","10","activos",2427769,0.59
2014,"Comunidad Valenciana","10","asal_comp",1156818,0.79
2014,"Comunidad Valenciana","10","asal_indef",1069097,0.73
2014,"Comunidad Valenciana","10","asal_parc",98148,0.07
2014,"Comunidad Valenciana","10","asal_parc_inv",206482,0.14
2014,"Comunidad Valenciana","10","asal_temp",392354,0.27
2014,"Comunidad Valenciana","10","asalariados",1461449,0.81
2014,"Comunidad Valenciana","10","c_propia",339460,0.19
2014,"Comunidad Valenciana","10","inac_desanim",59798,0.01
2014,"Comunidad Valenciana","10","inactivos",1688570,0.41
2014,"Comunidad Valenciana","10","ocupados",1800914,0.44
2014,"Comunidad Valenciana","10","para_b_1a2a",116796,0.19
2014,"Comunidad Valenciana","10","para_b_2a4a",178421,0.28
2014,"Comunidad Valenciana","10","para_b_4mas_a",113315,0.18
